RatingAverage,QuantitySold,ReviewCount,OriginalPrice,ReviewThankCount,ProductUsageTime,ReviewContent,ReviewStar
4.7,34950,6440,677000,0,128652.0,khi được giao thì cái nắp nó đã bị móp méo như thế kia. Mình tính trả lại nhưng người nhà lỡ vứt mất vỏ hộp đi nên đành chịu. Hàng Tiki Trading nên lỗi này là lỗi của các.bạn chứ không phải của nhà cung cấp third party. Các bạn có chính sách gì cho trường hợp này không vậy?,1
4.7,34950,6440,677000,0,41399099.0,"Từ lúc mua bình (tháng 3/2021) đến lúc mình sử dụng bình (tháng 1/2022), mình để bình trong hộc tủ công ty và vì lockdown cũng như mình về quê. 
Tới lúc cầm nó lên tay rồi và sử dụng thì rất bực mình. Cafe đá mình cho vô tầm 2 tiếng đồng hồ là nó tan hết đá, cũng như xuất hiện hiện tượng đổ mồ hôi của bình.
Mấy lần trước mình mua ko có bị như này, không biết có mua lầm hàng giả không? 
Cũng như không biết có bảo hành gì không.",1
4.7,34950,6440,677000,1,1403.0,"Bình trầy xước lung tung cả ,đóng gói thì ẩu ,hàng trầy xước vậy mà cũng giao cho khách hàng được thì tôi cũng thua .",1
4.7,34950,6440,677000,1,90497.0,"Hàng nhái kém chất lượng đắt ngang hàng thật , bình thì kiểu giống đã qua sử dụng, móp méo và xước. Đổ nước nóng vào sờ vào nắp muốn bỏng tay. Lần cuối cùng tin tưởng tiki trading. Bán hàng dỏm.",1
4.7,34950,6440,677000,0,1343.0,"Vừa nhận hàng mở ràng đã bị thất vọng, không đóng nắp bình lại được. Không hiểu sao tiki lại giao sản phẩm lỗi sơ đẳng như này đến người tiêu dùng.",1
4.7,34950,6440,677000,1,31720084.0,"Kiểm tra hàng ra ngay vết xước khá dài, hàng không được bọc cẩn thận, không lót xốp hay lót giấy trong gói hàng gì cả, bọc nilon rất cẩu thả. Tôi đã mua bình này 1 lần rồi nên mua lại của Lock&Lock.  Nhưng lần này  Rất Thất Vọng về sản phẩm, dù là sản phẩm Tiki Trading phân phối. Màu sơn nhìn rất cũ, cũ hơn cả cái tôi đang dùng 1 năm.",1
4.7,34950,6440,677000,3,14134361.0,"Mình mua được 5 tháng, thời gian đầu dùng ok, nhưng khoảng 1 tháng sau thì sơn bắt đầu bị bong tróc, không phải bị trầy vì mình toàn để trên bàn, sơn cứ tự tróc ra từng mảng, bình thì không còn giữ nhiệt như lưc đầu nữa bắt đầu xuất hiện tình trạng tươm mồ hôi rất nhiều ra ngoài bình, mà lúc mới dùng thì ko có, đá chưa đến 2 tiếng đã tan hết, hơi nước thì cứ đọng xung quanh bình rồi chảy như cho nước đá vào trong 1 cái bình bình thường chứ không phải bình giữ nhiệt. Tiki làm ăn kỳ quá, bán hàng kém chất lượng, hàng lock & lock gì mà kỳ vậy, tróc sơn thì ko nói, đằng này giữ nhiệt cũng rất kém, tệ hơn mấy bình giữ nhiệt ko thương hiệu mình mua 100k ngoài chợ. Thật sự rất thất vọng. Mình đánh giá 0 sao.",1
4.7,34950,6440,677000,0,6434361.0,Mình mua 2 bình nhưng có 1 bình sử dụng tầm 2 tuần phần kim loại trên nắp bị sụp xuống. Mình vẫn cố sử dụng nhưng nó lại ứ nước lại mỗi lần uống nước quanh miệng bình rất hôi mình không thể tiếp tục dùng nữa khá là thất vọng.,1
4.7,34950,6440,677000,1,8038.0,"Mình vừa nhận được sáng ngày 16/06/2020. Khi đổ nước nóng vào bình thì thân bình ấm lên và sau đó nhiệt độ giảm dần, ko giữ được độ nóng bên trong bình. Nước đổ ra sau đó nguội như đựng ở bình bình thường. Tiki vui lòng phản hồi và đổi lại sp khác giúp mình.",1
4.7,34950,6440,677000,0,1342.0,Khi nhận bình giữ nhiệt vô nhà tôi mới mở ra thì thấy nắp bình bị móp. Tôi đã nấu nước nóng đổ vô thì sờ vào vỏ bình thì nóng( chắc bình này đã bị rớt lực mạnh và đã bị nóng ở ngoài),1
4.7,34950,6440,677000,1,14455.0,"Em vote 1 sao tại bà shipper cộc quá em chịu hết nổi rồi. Nghĩ sao em điện em hỏi chị ở tới chừng nào để em biết cái bả nói 'đơn của em 0đ mà em để chị chờ mấy tiếng em biết k', làm em tưởng đơn của em là cuối cùng rồi cái em thấy có lỗi em bay ra, cái em thấy bả còn một núi đơn luôn z đó. Thay vì hỏi mấy giờ thì trả lời mấy giờ để ngta sắp xếp ngta ra chứ sao mà nói chuyện móc méo khách chi vậy? Còn hàng thì còn nguyên ạ.",1
4.7,34950,6440,677000,0,2952.0,hàng đóng gói không cẩn thận. bên trong ko lót gì. giao hàng bị móp,1
4.7,34950,6440,677000,0,6502.0,Đựng khoảng 20-50 mL nước hơi nóng thì ấm ngoài bình. Đựng khoảng nhiêu đó nước khoảng 5-10 oC thì lạnh khắp bình. Mới đựng lần đầu đã như vậy rồi ạ.,1
4.7,34950,6440,677000,0,6623.0,"tiki giao hàng gì mà đã dán hàng dễ vỡ rồi, mà cái hộp ko còn từ nào để nói luôn",1
4.7,34950,6440,677000,1,140998.0,"Nhận hàng từ chiều tối ngày 29/12 đến hôm nay 31/12 mới mở ra xem.
+ Về ngoại hình sản phẩm khi nhận:
- Vỏ hộp nhăn nheo, nắp hộp bị rách do bóc quá nhiều.
- Nắp bình mở ra có vết xước ở phần nhựa của nắp.
=> chắc chắn hàng cũ
=> Mình có cảm giác như tiki ngày càng giao hàng tồn kho cho khách, ai lại mua sản phẩm mà muốn phải nhận được hàng cũ :(",2
4.7,34950,6440,677000,0,4998.0,"Chất lượng bình ok. Cho 2 sao vì giao hàng chậm, dự kiến giao 21/12 nhưng 26/12 mới giao, liên hệ khiếu nại 2 lần",2
4.7,34950,6440,677000,4,93581.0,Mình mua hàng ở Tiki rất nhiều lần nhưng lần này tiki làm mình thất vọng .Lịch dự kiến giao thứ 6 nhưng mới thứ 2 đã giao. anh shipper giao hàng thì giao ngay lúc mình đang bận làm việc khách hàng đông nên mình chưa kiểm tra hàng đã vội thanh toán . Khi kiểm tra lại thì trên nắp bình có 1 đường trầy thấy rõ mất thẩm mỹ. Tiki trước khi giao hàng không kiểm tra kỹ. Mình đâu cần giao nhanh .,2
4.7,34950,6440,677000,0,1008605.0,"Cái màu xấu vô cùng, quai đứt. Khả năng giữ nhiệt ổn, nhưng bình cần để qua đêm là bị hôi dù chỉ để nước lọc. Ko rõ có chắc hàng chính hãng hay ko? nhưng lock&lock sẽ ko bị vậy. Hơn 300k cho bình giữ nhiệt này, mua về cảm thấy hơi hoài nghi.",2
4.7,34950,6440,677000,1,161068.0,"Bình bị móp phần nắp trong khi cái hộp giấy ngoài thì mới tinh k một vết xước. Hộp bị móp thì còn thông cảm vì lý do vận chuyển 1 tháng mới đến tay mình, đằng này biết hàng bị lỗi vẫn giao cho khách. Hóng hàng về mãi đến lúc nhận thì như vậy, buồn gì đâu… Mong shop sớm phản hồi giúp mình ạ!",2
4.7,34950,6440,677000,0,528900.0,"mua bình mới mà trầy tùm lum, mất thẩm mỹ, tiki training dạo này xuống quá, lo phát triển sản phẩm mak ko chú ý đến chất lượng thì người dùng cũng cũng bỏ thôi, đc cái giao hàng nhanh,",2
4.7,34950,6440,677000,0,2830043.0,"Mới dùng chưa được bao lâu mà cái nắp đã hỏng như vậy, lòi cả miếng xốp bên trong. Ko biết có được bảo hành không nữa",2
4.7,34950,6440,677000,0,1100.0,"Hàng giao trễ gần 10 ngày, hộp thì đóng gói quá tệ, hộp sản phẩm rách tệ. chất lượng sản phẩm tạm ổn",2
4.7,34950,6440,677000,1,1946.0,"Phần đệm caosu của nắp bị móp nên nắp đóng không được khít, không giữ được nhiệt.",2
4.7,34950,6440,677000,0,67246.0,"Đóng gói OK , giao hàng cũng rất nhanh .Tuy nhiên , về sản phẩm thì rất nhanh tróc sơn và dễ trầy , bằng chứng là mới nhận hàng buổi sáng , buổi chiều đã tróc sơn rồi.",2
4.7,34950,6440,677000,0,783743.0,nắp bình bị rò rỉ nước . mình đi học và đi làm để bình vào chung vào trong cặp nước từ trong bình rò rỉ ra là ướt hết tài liệu của mình . mình mong muốn đổi trả sản phẩm khác,2
4.7,34950,6440,677000,1,0,"Tiki giao hàng nhanh, bình cũng là hàng chính hãng nên rất ok, nhưng lần này mình chỉ đánh giá 2 sao vì đóng gói hàng hoá quá cẩu thả nếu ko muốn nói là tệ, mình nhận đc sản phẩm bị móp. Mong tiki tiếp nhận ý kiến và khắc phục để dịch vụ được tốt hơn.",2
4.7,34950,6440,677000,0,116678.0,Bình mới nhận hàng hôm qua hôm nay sử dụng lần đầu đựng đá nhưng đã bị đọng nước bên ngoài như hình rồi.,2
4.7,34950,6440,677000,0,26105478.0,"khi bạn xài đây nó sẽ như vậy, thậm chí là nó tự bong tróc ra, đây không giống như là lớp sơn, kiểu giống như một lớp ni-long dán lên. các bạn có thể kham khảo khi mua. cám ơn.",2
4.7,34950,6440,677000,1,287950.0,"Mua nhà cung cấp Tiki Trading, vận chuyển Tiki Smart Logistics, sản phẩm bị móp như hình. Vì tin tưởng nên không quay video mở hộp.",2
4.7,34950,6440,677000,0,89007.0,"bình mình vừa nhận bên ngoài rất đẹo khôg trầy xước gì, nhưng chất lượng không tốt lắm, bình đựng nước nóng đóng nắp rất chặt nhưng vẫn k giữ dc nhiệt độ, còn bị nóng cả nắp đậy nữa. khi check mã vạch thì hiện ra đây là hàng made in china.",2
4.7,34950,6440,677000,0,36215.0,Tôi đã mua ở Tiki nhiều và cũng thấy rất tốt. Hôm nay nhận hàng lại thấy sản phẩm lại thiếu đồ quay của đồ chặn nước. Tôi đã mua sp rồi thấy tốt nên mua thêm cho gia đình. Tiki xem lại bộ phận đóng hàng,2
4.7,34950,6440,677000,0,903.0,Mình thấy gói hàng cẩn thận bên ngoài mà mở ra bị móp khá lớn tại nắp,2
4.7,34950,6440,677000,4,8005.0,"bình ko đẹp lắm so với các sp khác của lock màu sơn loang lỗ, nắp bình bị mẻ, lớp nhựa gia công bị lỗi. nói chung là mình thấy bình này ko đẹp",2
4.7,34950,6440,677000,0,128123.0,Nắp sản phẩm thường bị bung ra khi vặn....Có thể gắn lại được nhưng rất phiền. Chú giao hàng sợ quá😬😬.,2
4.7,34950,6440,677000,1,7152.0,Hàng về ngâm tại bưu cục! Đã trễ mà còn bị ngâm thêm 7 ngày! Mình phải tới bưu cục lấy! Thì thấy quản lý hàng hoá quăng tùm lum! Có trày sướt! Chất lượng đóng gói tệ! Chưa Trải nghiệm sản phẩm!,3
4.7,34950,6440,677000,0,5480.0,"Nắp bình của mình mở ra đã thấy 2 vết xước
Đế cao su bên dưới gia công cũng không được phằng như những chỗ khác. Thất vọng vì đơn của mình ko được khuyến mãi hộp Lock&Lock theo chương trình mua 1 tặng 1",3
4.7,34950,6440,677000,0,2899.0,tổng quan nhìn đẹp nhưng check kĩ thì thấy có nhiều vết trầy. đóng gói ko chèn chắc chắn. chưa sử dụng nên ko biết giữ nhiệt thế nào. hơi thất vong,3
4.7,34950,6440,677000,0,73909.0,hộp ghi hàng dễ vỡ mà giao nát tan lun . đc cái chất lượng ok kiểu giáng như hình,3
4.7,34950,6440,677000,2,0,nhìn chung cũng ok phù hop giá tien. tuy nhien tiki đe thong tin la xuat xu hàng la Hàn Quoc .trong khi minh nhan dc cái vỏ hộp huong dan su dung dán nhỏ xiu luc nguoi giao hàng minh k thay dc. gio mới thay xuat xu cua Trung Quoc. có phải là lừa dối khách hàng k?,3
4.7,34950,6440,677000,1,695685.0,"Sản phẩm tốt, thiết kế hài hòa, có đế cao su chống trượt và rất êm khi đặt bình xuống bàn. Nếu nắp bình là 1 cái ca để uống nước thì sẽ là hoàn hảo. Tiki giao hàng quá chậm cho sp này, gần 1 tuần mới giao hàng cũng là 1 điểm trừ.",3
4.7,34950,6440,677000,0,205090.0,"Hàng đẹp, mà Mua được mấy bữa nay lấy ra dùng thì cái nắp bị rụng. Shop đổi hàng mới giúp vs nhé",3
4.7,34950,6440,677000,0,130439.0,"Hàng giao chậm hơn dự kiến 2 ngày. trừ 1*
 Sipper Giao hàng nhiệt tình.
Sảm phẩm khi nhận kiểm tra bị móp ở nắp trừ 1*",3
4.7,34950,6440,677000,0,1393139.0,"Điểm cộng: Bình thiết kế đẹp, giao nhanh.
Điểm trừ: Sử dụng mới dc 2 tuần nắp rời ra 3 phần. Mình muốn bảo hành sp k biết dc không",3
4.7,34950,6440,677000,0,66492.0,K hiểu do sản phẩm k có lưới lọc hay tiki gửi thiếu hàng mà mình thấy trên giới thiệu sp thì có mà lúc nhận lại thì k. Tiki phản hồi lại giúp mình,3
4.7,34950,6440,677000,0,1021638.0,"Mình mua của tiki trading cung cấp nên ko thể hàng giả được nhưng dùng mới 1 tuần thì sơn nó tróc như hình, mình dùng nhiều sản phẩm giữ nhiệt của lock&lock thì nhận định chung là sơn của nó khá tệ dù mình dùng cẩn thận lắm rồi!",3
4.7,34950,6440,677000,0,36573.0,phần nắp bình là nơi tản nhiệt nên ko giữ nhiệt được lâu. Mình vừa đặt hàng xong thì hôm sau sale còn 269k. cảm giác như đi chợ và phải trả giá vậy,3
4.7,34950,6440,677000,0,52462.0,"Bình đẹp, giao hàng nhanh. Chất lượng để sd một thời gian sẽ quay lại đánh giá. K biết chế độ bảo hành ntn",3
4.7,34950,6440,677000,11,14836.0,"hàng nhận được không có tem mác gì, cũng không có niêm phong gì ở hộp sản phẩm và sản phẩm (hộp bưu kiện thì có băng keo của tiki) viền của nắp bình có 1 vài vết xây xước nhỏ, khi đổ nước nóng lần đầu vào bình thì có mùi lạ như mùi nhựa.
nắp bình thì không được cách nhiệt tốt lắm, đổ nước nóng vào thì thân bình không sao, chỉ nắp bình có bị ấm lên.",3
4.7,34950,6440,677000,0,987011.0,"Phần lọc bị gãy luôn cái quai để lấy ra. Dạo này sản phẩm mua từ tiki không tốt như trước, sẽ cân nhắc khi mua lần sau.",3
4.7,34950,6440,677000,0,901014.0,"Màu sắc không được lung linh như quảng cáo. Vì chuộng thể tích lớn nên đã bỏ qua một vài công năng cần thiết. Nói chung, vẫn tin tưởng Lock&Lock",3
4.7,34950,6440,677000,0,366.0,Cần lắm lời giải thích quà tặng đi kèm đâu ạ?,3
4.7,34950,6440,677000,0,199465.0,"Cách nhiệt ko tốt như 1 số sf khác, chắc là hàng Tàu. Sau khi đổ nước sôi, vỏ bình bên ngoài rất nóng",3
4.7,34950,6440,677000,0,97143.0,Nắp bình bị móp. Nắp nhựa nên khi đựng nước nóng mùi hơi nồng,3
4.7,34950,6440,677000,1,6975.0,"Trên Tiki ghi xuất xứ Hàn Quốc nhưng hàng nhận được là xuất xứ Trung Quốc, yêu cầu Tiki nên ghi đúng chi tiết.",3
4.7,34950,6440,677000,0,0,"Bình đẹp ko trầy xước, khả năng giữ nhiệt để dùng một thời gian nữa xem sao. Điểm trừ là nhà bán gói hàng quá sơ sài, không chắc chắn. Nếu shipper mà ko cẩn thận thì bình sẽ dễ bị móp méo do va đập. Mong nhà bán cải thiện khâu đóng gói sản phẩm trước khi giao cho khách",4
4.7,34950,6440,677000,0,301463.0,"Giao hàng nhanh, gói hàng hơi bị móp, đóng gói sơ sài, không có sốp, hay mút để chống sốc. Hên là nhận hàng nguyê vẹn.... đã sử dụng 3 ngày. để đá từ 2h chiều hôm nay, tới 11h đêm ngày mai, đã vẫn còn nhiều.",4
4.7,34950,6440,677000,56,0,"Tiki giao hàng nhanh, mail thông báo hàng đến là giao đúng trong ngày.. đánh giá cao về cách quản lý vận chuyển hàng hoá của Tiki.
Hàng mới nhận chưa sử dụng nên chưa đánh giá về chất lương nhưng về mẫu mã thì đúng như thông tin.. cầm chắc tay, màu sắc đẹp, inox 304, không có sét rỉ ở chỗ nào.. trong lòng bình sạch..
Tuy nhiền mặt ngoài bình vẫn còn 1 số vết bị trầy nhẹ chắc do vận chuyển( như trên hình chụp)
Còn chuyện sơn dễ trầy và tróc thì các bạn mua trước đã đánh giá rồi nên không có ý kiến..
Nói chung là hài lòng tronh đợt giảm giá.
Thank Tiki!!!",4
4.7,34950,6440,677000,0,254641.0,"Hàng locknlock chất lượng okie, canh sale nữa nên mua đc giá 261.000. Mình *** giữ nóng ngày đầu, đổ nước sôi vào bình từ 4h chiều hôm trước đến 12h trưa hôm sau nước vẫn còn nóng lắm. Đựng nước trà uống từ sáng đến chiều trà vẫn nóng lắm. Mẫu mã đẹp, độ giữ nhiệt ko biết có bền theo thời gian không. Tại vì mình xài mấy bình locknlock trước thì giữ nóng tầm chưa tới 1 năm là bình xuống cấp, ko giữ nóng tốt đc nữa. Giá tiền vậy nên cũng thấy okie rồi, ko đòi hỏi. Nói chung hài lòng. Tiki ship nhanh thần tốc.",4
4.7,34950,6440,677000,0,704.0,Thời gian giao hàng phải nói là rất lâu. Hơn 1 tháng trời nhưng không nhận được bất cứ thông tin thông báo hay phản hồi nào từ Tiki. Dù biết là do dịch nhưng ít ra cũng nên có phản hồi cho khách hàng biết về thông tin đơn hàng. Lúc nhận được kiện hàng thì lại càng tuột mood nữa nhưng may hàng bên trong chỉ trầy sơ.,4
4.7,34950,6440,677000,0,2733.0,"Giao hàng trễ hơn một ngày cuối ngày mới nhận được, nếu hôm nay k nhận đc là boom hàng rồi. Sản phẩm đẹp màu sơn tinh tế đóng gói cẩn thận. Còn test xem giữ nhiêt ok không",4
4.7,34950,6440,677000,0,7085.0,nắp đậy đựng nước nóng sờ ấm ấm,4
4.7,34950,6440,677000,0,264013.0,"-Ưu điểm: Thiết kế trang nhã, lịch sự, dây xách chắc chắn. Giữ nhiệt tốt.
- Thiếu xót: Bên nhà bán đóng gói sơ sài, khi đến tay khách hàng trên thân bình đã xuất hiện những vết xước bị tróc sơn.",4
4.7,34950,6440,677000,0,1049.0,hơi bị trầy xướt 1 tí nhưng chấp nhận được đóng gói kỹ đúng mặt hàng đã chọn,4
4.7,34950,6440,677000,0,338300.0,"Bình giao nhanh, giữ nhiệt nóng khá tốt. Mình rót nước nóng từ 8h tối hôm trc đến 8h sáng hôm sau vẫn nóng bốc khói với đièu kiện k mở ra nhiều lần. Nắp thì hơi lỏng lẻo, mình vừa mở ra đã bị bung cái inox bên ngoài nhiên gì ngại đổi vì lâu. Hy vọng nsx kiểm tra kỹ hơn.",4
4.7,34950,6440,677000,0,6464.0,"Tiki giao hàng nhanh, bao gói hơi móp nhưng sản phẩm bên trong ko bị làm sao.
Sản phẩm giống như mô tả, sang chảnh, có cat sổ hướng dẫn sử dụng
Ko có gì phải chê hàng lock&lock",4
4.7,34950,6440,677000,0,5837175.0,"Xài ok nha. Trọng lượng nhẹ có điều tay mình nhỏ cầm ko hết bình, hơi to so với bàn tay.
Giữ nhiệt lâu dù nóng hay lạnh, hơn 10 tiếng đó. 
Bình mình màu đen do mình thích màu này vì sạch thôi. 
Cám ơn Tiki và shop nhé.",4
4.7,34950,6440,677000,0,855.0,Giao hàng khá nhanh! Bình màu sắc khá đẹp ! Còn chất lượng thì phải dùng mới đánh giá được,4
4.7,34950,6440,677000,0,11136.0,"Tiki giao hàng nhanh ( dự kiến 3/11 mới giao mà ngày 28/10 mình đã nhận đc rồi), hàng giao đảm bảo, không bị trầy móp . Sản phẩm đúng như đã công bố trên web.",4
4.7,34950,6440,677000,0,4089.0,"Cảm nhận sau 2 lần mua loại này, vì lần trước ưng (cũng sale năm ngoái) quá nên lần này cũng săn sale để mua. Cảm nhận hàng mới này không chắc tay như lần trước, cảm thấy vật liệu như mỏng hơn, bên trong bên ngoài lộ rõ gân rập không biết có bị ảnh hưởng đến chức năng giữ nhiệt hay bị ô xi hóa không. Giữ nhiệt thì chưa test. Lần này được tặng thêm cọ rửa tạm thời vẫn để 4*.",4
4.7,34950,6440,677000,0,2122.0,"TIKI giao hàng sớm hơn mong đơi, hàng nhận ko bị trầy. đóng gói ổn.",4
4.7,34950,6440,677000,0,0,"Kiện hàng được đóng gói kỹ, chắc chắn.
Sản phẩm đẹp, chắc tay, chưa sử dụng, sẽ review cảm nhận sau 1 tháng dùng sản phầm.",4
4.7,34950,6440,677000,14,3447654.0,"Bình giữ nhiệt tốt, cả nóng và lạnh rất nhiều giờ.
Thân bình này phù hợp với để một chỗ ở văn phòng, khách hàng nào muốn di chuyển nhiều nên cân nhắc vì bình to.
Nắp lọc inox 304 tốt, không bị hoen gỉ.
Nhược điểm là lớp sơn bên ngoài bình rất dễ bong tróc. Chạm nhẹ với vật khác hoặc thậm chí lấy móng tay cạo cũng bong. Mình đã mua hai bình đều tình trạng như nhau.",4
4.7,34950,6440,677000,4,767120.0,"sản phẩm mình nhận được xịn lắm nha mọi người ơi. Bình 800ml thích hợp cho học sinh, sinh viên, công sở. Về phần giữ nhiệt thì khỏi bàn rồi nha. Nếu kỹ thì tự làm thêm 1 túi để đựng thì không sợ tróc sơn và va dập nhen. Mà mình hỏi ngu là cái lưới (ảnh) có tác dụng gì vậy m.n, mỗi lần mình uống nó đều cản nước lại nên không quen ạ ???",4
4.7,34950,6440,677000,0,1208800.0,"Mình mua 2 bình lock&lock tạm thời dùng tốt, nhưng ctrinh mua có ghi tặng bộ hộp thủy tinh, khi giao hàng đến giao ko có mình có hỏi quà km đâu thì giao hàng tiki bảo đơn hàng thành công thì mới giao tiếp. chờ 2 tuần rồi chẳng thấy quà đâu. (mình cũng chẳng cần quà nhưng thấy như bị lừa)",4
4.7,34950,6440,677000,21,67970.0,"Mình rất hài lòng về sản phẩm cũng như dịch vụ của tiki: 
1. Sản phẩm nguyên vẹn, thiết kế đẹp, tiện lợi vì có cả quay xách chắc chắn, phù hợp văn phòng, đi chơi, mình thấy nắp vặn khá chắc để đảm bảo nhiệt không bị tỏa ra ngoài.
2. Dịch vụ gói hàng của tiki rất thân thiện môi trường, hầu như không sử dụng băng keo, túi nilong.
3. Tiki giao hàng nhanh hơn dự kiến 2 ngày, chị ship khu vực mình rất chu đáo và nhiệt tình..",5
4.7,34950,6440,677000,19,382097.0,bình khá đẹp.dùng lâu kb bị tróc sơn giống như những người dùng trước nhận xét không. bình nếu có thêm nắp uống nước dc luôn thì tốt.mấy loại bình to khoảng gần 1l của lock lock toàn không có nắp uống nước kèm theo. hy vọng lock and lock lắng nghe ý kiến người dùng.,5
4.7,34950,6440,677000,1,51217.0,"sản phẩm đẹp, ko lỗi, giao hàng nhanh. có 1 điểm trừ nhỏ là đáy dưới của giỏ lọc chưa được mài ba via nên sắc như dao lam, nên dùng nút giác hoặc giấy giáp mài qua cạnh sắc để khi rửa ko bị xước tay",5
4.7,34950,6440,677000,87,2592.0,"Tưởng là loại bình nhỏ té ra lúc nhận to tổ chảng luôn. Bình có dây móc, nắp lọc bằng inox chứ không phải bằng nhựa như các series khác của LocknLock nên mình khá thích. Miệng bình rộng đủ để có thể cho đá viên vào. Do khá to nên để bên hông balo nhỏ có thể không vừa. Nói chung mình hài lòng về chất lượng và thiết kế.",5
4.7,34950,6440,677000,5,244042.0,"Mình nhận hàng đúng như miêu tả. Hàng mới và không bị mố hay bị trầy. Cầm rất chắc chắn và màu sắc nhìn rất chuyên nghiệp. Khi đặt trên bàn thì đứng vững do phần đế có cao su. Mình có thử để đá thì sau 24 tiếng phần đá còn 50%, sau 36 tiếng còn 20%. Rất hài lòng với sản phẩm này.",5
4.7,34950,6440,677000,0,13734.0,"Hàng đóng bị móp méo nhưng ko ảnh hưởng sản phẩm bên trong. Bình nhìn đẹp, chắc chắn. 800ml phù hợp mục đích sử dụng của mình. Còn về độ giữ nhiệt chưa thử nhé. Thanks Tiki!",5
4.7,34950,6440,677000,0,3114.0,"Đẹp, giao hàng nhanh. Chưa sử dụng nên không biết thời gian giữ nhiệt sẽ bao lâu. Được sẽ quay lại đánh giá thêm về thời gian giữ nhiệt nhé",5
4.7,34950,6440,677000,5,96190.0,"Mình mới mua đc 1 ngày.Hàng đúng như quảng cáo nhé.Bề mặt thép nhìn rất đẹp,khó trầy xước,mình làm rơi vài lần,không cao lắm,tầm 1 m thôi,không đựng nước gì bên trong thì trông nó vẫn thế.
Bình 800mm thì to hơn so với mình tưởng tượng.Cầm 1 tay thì sẽ không vừa.Nhưng mà thôi,được sale mà mua loại này là quá ngon rồi.",5
4.7,34950,6440,677000,22,48496.0,"đã nhận được hàng, bình rất đẹp, shop đóng gói khá kỹ. 
Bình có dung tích 800ml nhưng nhìn khá gọn , Sử dụng thử thì khá tốt bỏ nước đá từ 7h tối đến 13h chiều vẫn còn đá.
Có điều shop giao hàng hơi chậm, 5 ngày mới nhận được hàng.",5
4.7,34950,6440,677000,0,228.0,mình rất hài lòng hộp và cách đóng gói rất đẹp và cẩn thận và mình ấn tượng với thời gian giao nhanh đúng chất lượng thì mới mua về mình thấy rất hài lòng,5
4.7,34950,6440,677000,0,3393.0,"Giao hàng nhanh, chất lượng tốt. Hơi tiếc không có cốc liền lắp luôn.Chờ 1 thời gian sử dụng xem độ bền thế nào.",5
4.7,34950,6440,677000,42,29330.0,"Bình đẹp, màu đẹp, giữ nhiệt tốt. Lần này Tiki giao hàng hơi lâu, không nhanh bằng những lần khác làm mình chờ đợi mãi. Cuối cùng cũng được sở hữu nó. Mình rất hài lòng. Hiện tại bình dùng rất tốt. Còn tốt được bao lâu thì cần phải kiểm chứng. Cảm ơn Tiki.",5
4.7,34950,6440,677000,0,609910.0,"Nước nóng giữ nhiệt trong 12h tốt (sờ phía trên nắp hơi ấm ấm, bên ngoài thì mát lạnh), giữ đá thì chưa thử. Lúc mới mua nắp có mùi cao su khá khó chịu (dùng nước chè nóng ngâm vài lần là hết mùi). Sp tốt",5
4.7,34950,6440,677000,4,740.0,"Lock&lock thì khỏi phải nói, sản phẩm đẹp, giữ nhiệt rất tốt, cầm chắc tay, trước giờ mình luôn trung thành với sp của lock&lock thôi",5
4.7,34950,6440,677000,0,71576.0,Bình lớn. Bề mặt nhám cầm rất chắc. Nắp có ron rất chặt. Bên trong có lưới lọc trà. Nhìn bắt mắt. Giá đang sale 50% rất đáng mua. Về tác dụng giữ nhiệt thì mình chưa thử nhưng thương hiệu lock lock thì an tâm,5
4.7,34950,6440,677000,3,23407.0,Sản phẩm giao nhanh trong 2h. giá đợt flash sale mình được giảm 50% chỉ 300k. đóng gói cẩn thận. bình tốt đẹp. cảm ơn tiki nhiều,5
4.7,34950,6440,677000,0,22724.0,"Hàng được đóng gói kỹ và đến đúng hẹn. Sản phẩm đẹp, có đế cao su chống trượt và hướng dẫn bằng tiếng Việt đây đủ. Chỉ có điều mình không xem kỹ là bình chứa tới 800ml lận, nên nó khá lớn. OK!",5
4.7,34950,6440,677000,4,1714.0,"Best luôn nha. Size lớn đựng được nhiều nước, hàng của Lock&Lock an tâm sử dụng. Cảm ơn dịch vụ Tiki giao hàng nhanh hơn dự kiến, sẽ ủng hộ ?",5
4.7,34950,6440,677000,31,38615.0,"Bình đẹp tiện lợi cho bạn nào muốn chứa nước nhiều. Do có nắp vặn kín nên có thể bỏ vào balo mà không lo rò rỉ và bung nắp như ly giữ nhiệt dạng yeti. Tuy nhiên do là bình nên miệng bình nhỏ. Muốn bỏ đá vào phải đập nhỏ đá. Mà đập nhỏ ra thit sẽ dễ tan hơn. Còn ly giữ nhiệt thì có thể bỏ cục đá lớn vào. 
Mình đã so sánh thử dung tích của Ly giữ nhiệt 900ml và bình 800ml này. Nếu đổ hơi đầy, đủ để đóng nắp bình thì hai loại bình và ly nước không chênh nhau mấy. Hơn có một chút xíu thôi.",5
4.7,34950,6440,677000,0,24659.0,"Săn sale còn 300 mấy 1 bình, bình rất đẹp k méo mó hư hại gì hết. Có điều mình sdung ống hút kim loại bỏ vào thì khi đậy nắp phần đệm của nắp bị tróc ra TvT k vừa, rút kinh nghiệm k sdung ống hút.",5
